fid,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,layer,path,field_1,median_hh_,median_h_1,CDTFA_COPR,CDTFA_CITY,CDTFA_COUN,CENSUS_PLA,CENSUS_GEO,CENSUS_P_1,GNIS_PLACE,GNIS_ID,City_name,year,total_pop,white_nh,black_nh,asian_nh,hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,pct_poc,median_income,median_home_value,housing_units_total,owner_occupied,renter_occupied,homeownership_rate,area_sq_miles,pop_density,weight_supply_sum,Accessibility_Index,NAME_x,group_0_17,group_18_34,group_35_49,group_50_up,NAME_y,below_high_school,high_school_grad,some_college_assoc,bachelors_plus
304,"06","075","012204","06075012204","122.04",Census Tract 122.04,G5020,S,46065,0,"+37.7859515","-122.4155341",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"322","62704.0","14148.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2571.0","988.0","0.0","823.0","511.0","0.3842862699338780","0.0","0.3201089070400620","0.1987553481135740","0.6157137300661220","64707.0","383800.0","1519.0","119.0","1400.0","0.0783410138248847","0.0177856285165067","144554.91396403900","547822928.571429","213077.763","Census Tract 122.04; San Francisco County; California","156","921","606","888","Census Tract 122.04; San Francisco County; California","326","207","522","1233"
305,"06","075","015202","06075015202","152.02",Census Tract 152.02,G5020,S,186159,0,"+37.7877048","-122.4319111",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"325","146250.0","65769.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2413.0","1212.0","404.0","577.0","127.0","0.5022793203481140","0.1674264401160380","0.2391214256112720","0.0526315789473684","0.4977206796518860","156713.0","1688700.0","1123.0","523.0","600.0","0.4657168299198580","0.0718841789846815","33567.88703831770","544780028.571429","225768.764","Census Tract 152.02; San Francisco County; California","189","906","359","959","Census Tract 152.02; San Francisco County; California","47","171","450","1300"
306,"06","075","010902","06075010902","109.02",Census Tract 109.02,G5020,S,127739,0,"+37.7978102","-122.4221947",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"211","137141.0","56249.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2589.0","1563.0","0.0","571.0","304.0","0.6037079953650060","0.0","0.2205484743144070","0.1174198532251830","0.3962920046349940","155234.0","1319100.0","1461.0","184.0","1277.0","0.1259411362080770","0.0490625786212736","52769.342190208500","490437128.571429","189431.104","Census Tract 109.02; San Francisco County; California","197","1086","471","835","Census Tract 109.02; San Francisco County; California","188","143","287","1573"
307,"06","075","015201","06075015201","152.01",Census Tract 152.01,G5020,S,93037,0,"+37.7883324","-122.4269759",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"327","92254.0","44801.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","1615.0","773.0","173.0","506.0","90.0","0.4786377708978330","0.1071207430340560","0.313312693498452","0.0557275541795665","0.5213622291021670","91420.0","1541700.0","1063.0","151.0","912.0","0.1420507996237060","0.0359238605944792","44956.19271633050","577191128.571429","357393.888","Census Tract 152.01; San Francisco County; California","109","564","415","527","Census Tract 152.01; San Francisco County; California","46","128","196","1010"
308,"06","075","020701","06075020701","207.01",Census Tract 207.01,G5020,S,208251,0,"+37.7575672","-122.4233994",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"239","246500.0","59332.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","3357.0","1924.0","146.0","524.0","404.0","0.5731307715221920","0.0434912123920166","0.1560917485850460","0.120345546619005","0.4268692284778080","223707.0","1581300.0","1514.0","466.0","1048.0","0.3077939233817700","0.0805203574240423","41691.32015051940","601094700.0","179057.105","Census Tract 207.01; San Francisco County; California","319","1085","1136","817","Census Tract 207.01; San Francisco County; California","27","87","230","2441"
309,"06","075","011001","06075011001","110.01",Census Tract 110.01,G5020,S,118009,0,"+37.7934678","-122.4196321",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"335","114137.0","24044.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2402.0","1428.0","90.0","696.0","142.0","0.5945045795170690","0.0374687760199833","0.2897585345545380","0.0591174021648626","0.4054954204829310","129423.0","1115800.0","1418.0","241.0","1177.0","0.1699576868829340","0.0455537042778632","52728.97205787170","584042828.571429","243148.555","Census Tract 110.01; San Francisco County; California","54","1139","300","909","Census Tract 110.01; San Francisco County; California","223","142","236","1478"
310,"06","075","011102","06075011102","111.02",Census Tract 111.02,G5020,S,125690,0,"+37.7898365","-122.4189044",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"330","92000.0","35706.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2207.0","743.0","231.0","729.0","357.0","0.3366560942455820","0.1046669687358410","0.3303126415949250","0.1617580425917540","0.6633439057544180","104966.0","975000.0","1321.0","119.0","1202.0","0.0900832702498107","0.0487121063626569","45307.01225623670","573490728.571429","259850.806","Census Tract 111.02; San Francisco County; California","73","765","613","756","Census Tract 111.02; San Francisco County; California","381","314","349","966"
311,"06","075","012002","06075012002","120.02",Census Tract 120.02,G5020,S,62307,0,"+37.7874957","-122.4184249",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"326","53125.0","13166.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2126.0","457.0","159.0","574.0","667.0","0.2149576669802450","0.0747883349012229","0.2699905926622770","0.3137347130761990","0.7850423330197550","72549.0","1888200.0","1363.0","168.0","1195.0","0.1232575201760820","0.0240534213777401","88386.59443132170","595750228.571429","280221.18","Census Tract 120.02; San Francisco County; California","158","883","625","460","Census Tract 120.02; San Francisco County; California","160","137","354","1075"
312,"06","075","010401","06075010401","104.01",Census Tract 104.01,G5020,S,142234,0,"+37.8027796","-122.4106880",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"222","173750.0","108948.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2427.0","1266.0","7.0","585.0","467.0","0.5216316440049440","0.0028842192006592","0.2410383189122370","0.1924186238154100","0.4783683559950560","181705.0","2000001.0","953.0","233.0","720.0","0.2444910807974820","0.0548634617341898","44237.091923923200","409858928.571429","168874.713","Census Tract 104.01; San Francisco County; California","538","553","538","798","Census Tract 104.01; San Francisco County; California","113","177","143","1323"
313,"06","075","010701","06075010701","107.01",Census Tract 107.01,G5020,S,97964,0,"+37.7974989","-122.4092568",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"214","24085.0","8439.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","3021.0","124.0","0.0","2784.0","38.0","0.0410460112545514","0.0","0.9215491559086400","0.0125786163522012","0.9589539887454490","24854.0","1120400.0","1792.0","110.0","1682.0","0.0613839285714285","0.0378498808000862","79815.31080523550","414920928.571429","137345.557","Census Tract 107.01; San Francisco County; California","84","368","250","2319","Census Tract 107.01; San Francisco County; California","1483","661","306","327"
314,"06","075","010702","06075010702","107.02",Census Tract 107.02,G5020,S,85204,0,"+37.7996811","-122.4109547",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"217","77524.0","22275.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","1398.0","415.0","0.0","707.0","208.0","0.2968526466380540","0.0","0.505722460658083","0.1487839771101570","0.7031473533619460","84904.0","1716900.0","660.0","129.0","531.0","0.1954545454545450","0.0328702914611179","42530.80632563560","472647928.571429","338088.647","Census Tract 107.02; San Francisco County; California","131","347","266","654","Census Tract 107.02; San Francisco County; California","199","220","115","554"
315,"06","075","011002","06075011002","110.02",Census Tract 110.02,G5020,S,121170,0,"+37.7952617","-122.4199592",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"336",,,"38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","1992.0","897.0","0.0","620.0","303.0","0.4503012048192770","0.0","0.3112449799196790","0.1521084337349400","0.5496987951807230","157980.0","1177400.0","1204.0","417.0","787.0","0.3463455149501660","0.0468318335320304","42535.16998512520","500284228.571429","251146.701","Census Tract 110.02; San Francisco County; California","157","609","454","772","Census Tract 110.02; San Francisco County; California","132","297","323","909"
316,"06","075","012203","06075012203","122.03",Census Tract 122.03,G5020,S,45984,0,"+37.7857412","-122.4171743",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"321","33750.0","29266.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","1524.0","612.0","98.0","371.0","280.0","0.4015748031496060","0.0643044619422572","0.2434383202099740","0.1837270341207350","0.5984251968503940","23440.0",,"1058.0","0.0","1058.0","0.0","0.0177478572158293","85869.5211183431","604971628.571429","396963.011","Census Tract 122.03; San Francisco County; California","176","172","490","686","Census Tract 122.03; San Francisco County; California","338","53","424","488"
317,"06","075","031402","06075031402","314.02",Census Tract 314.02,G5020,S,441372,0,"+37.7160857","-122.4571712",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"298","139643.0","24183.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","4199.0","670.0","736.0","1900.0","830.0","0.1595618004286740","0.1752798285306030","0.4524886877828050","0.1976661109788050","0.8404381995713270","155568.0","1140900.0","1149.0","997.0","152.0","0.8677110530896430","0.1701018745301200","24685.207094860600","311958100.0","74293.427","Census Tract 314.02; San Francisco County; California","801","866","970","1562","Census Tract 314.02; San Francisco County; California","510","542","607","1344"
318,"06","075","013401","06075013401","134.01",Census Tract 134.01,G5020,S,177880,0,"+37.7901590","-122.4383313",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"329","197581.0","55322.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","1390.0","908.0","3.0","159.0","81.0","0.6532374100719430","0.0021582733812949","0.114388489208633","0.058273381294964","0.3467625899280580","212593.0","2000001.0","874.0","234.0","640.0","0.2677345537757440","0.0686928616637658","20234.999188179100","505329842.857143","363546.65","Census Tract 134.01; San Francisco County; California","85","562","187","556","Census Tract 134.01; San Francisco County; California","7","47","122","1102"
319,"06","075","013402","06075013402","134.02",Census Tract 134.02,G5020,S,176296,0,"+37.7895361","-122.4432888",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"337","213607.0","40305.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2420.0","1429.0","100.0","668.0","121.0","0.5904958677685950","0.0413223140495867","0.2760330578512400","0.05","0.4095041322314050","175201.0","2000001.0","1201.0","275.0","926.0","0.2289758534554540","0.0680711180267301","35551.05410564450","518557342.857143","214279.894","Census Tract 134.02; San Francisco County; California","235","709","625","851","Census Tract 134.02; San Francisco County; California","35","33","295","1730"
320,"06","075","012802","06075012802","128.02",Census Tract 128.02,G5020,S,199611,0,"+37.7983583","-122.4385354",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"210","250001.0",,"38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","1855.0","1203.0","3.0","390.0","238.0","0.6485175202156340","0.0016172506738544","0.2102425876010780","0.1283018867924530","0.3514824797843670","250001.0","2000001.0","1001.0","296.0","705.0","0.2957042957042960","0.0769104396547474","24118.96237139110","446244842.857143","240563.258","Census Tract 128.02; San Francisco County; California","152","933","357","413","Census Tract 128.02; San Francisco County; California","7","34","110","1467"
321,"06","075","013002","06075013002","130.02",Census Tract 130.02,G5020,S,184367,0,"+37.7968323","-122.4337546",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"209","210637.0","34141.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2843.0","2035.0","0.0","331.0","191.0","0.7157931762223000","0.0","0.1164263102356670","0.0671825536405205","0.2842068237777000","244215.0","2000001.0","1285.0","324.0","961.0","0.2521400778210120","0.0682067090775285","41682.11659015020","504459342.857143","177439.094","Census Tract 130.02; San Francisco County; California","624","879","831","509","Census Tract 130.02; San Francisco County; California","25","27","78","1892"
322,"06","075","020202","06075020202","202.02",Census Tract 202.02,G5020,S,197727,0,"+37.7687818","-122.4242369",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"265","164327.0","29843.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","3979.0","1492.0","407.0","803.0","674.0","0.374968585071626","0.1022870067856250","0.2018094998743400","0.1693892937924100","0.625031414928374","166985.0","1325900.0","2195.0","476.0","1719.0","0.2168564920273350","0.0762102098516609","52210.85216462350","928482342.857143","233345.65","Census Tract 202.02; San Francisco County; California","214","1777","1014","974","Census Tract 202.02; San Francisco County; California","135","407","599","2413"
323,"06","075","020601","06075020601","206.01",Census Tract 206.01,G5020,S,321062,0,"+37.7609052","-122.4300824",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"266","149781.0","49602.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","3007.0","1642.0","61.0","783.0","308.0","0.546059195211174","0.0202859993348852","0.2603924176920520","0.1024276687728630","0.453940804788826","235568.0","1701800.0","1435.0","598.0","837.0","0.4167247386759580","0.1250292265354150","24050.37672650290","750620000.0","249624.21","Census Tract 206.01; San Francisco County; California","284","776","763","1184","Census Tract 206.01; San Francisco County; California","121","188","302","2080"
324,"06","075","020201","06075020201","202.01",Census Tract 202.01,G5020,S,140617,0,"+37.7647879","-122.4240946",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"267","116103.0","113669.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","1905.0","862.0","49.0","299.0","635.0","0.45249343832021","0.0257217847769028","0.1569553805774280","0.3333333333333330","0.5475065616797900","94265.0","1510200.0","976.0","220.0","756.0","0.2254098360655740","0.0542300827977179","35128.10421303960","825193842.857143","433172.621","Census Tract 202.01; San Francisco County; California","107","665","457","676","Census Tract 202.01; San Francisco County; California","170","192","162","1147"
325,"06","075","061508","06075061508","615.08",Census Tract 615.08,G5020,S,214282,165959,"+37.7860679","-122.3863351",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"408","171915.0","126601.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2307.0","640.0","171.0","824.0","217.0","0.2774165583008240","0.0741222366710013","0.3571738188123100","0.0940615517988729","0.7225834416991760","157314.0","1290800.0","1197.0","356.0","841.0","0.2974101921470340","0.0598048291334213","38575.48016487440","382590328.571429","165838.894","Census Tract 615.08; San Francisco County; California","333","848","327","799","Census Tract 615.08; San Francisco County; California","163","119","383","1049"
326,"06","075","013001","06075013001","130.01",Census Tract 130.01,G5020,S,181456,0,"+37.7976627","-122.4272277",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"212","191541.0","63973.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","1427.0","1132.0","7.0","120.0","92.0","0.7932725998598460","0.004905395935529","0.0840925017519271","0.0644709180098108","0.2067274001401540","154659.0","2000001.0","911.0","289.0","622.0","0.3172338090010980","0.0700521249539733","20370.54551789240","516813028.571429","362167.504","Census Tract 130.01; San Francisco County; California","57","668","284","418","Census Tract 130.01; San Francisco County; California","40","34","115","1085"
327,"06","075","010201","06075010201","102.01",Census Tract 102.01,G5020,S,186873,0,"+37.8013029","-122.4212147",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"220","147427.0","34200.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2650.0","1711.0","153.0","189.0","344.0","0.6456603773584910","0.0577358490566037","0.0713207547169811","0.129811320754717","0.3543396226415090","156017.0","1927600.0","1399.0","406.0","993.0","0.2902072909220870","0.0721485127773553","36729.793837576300","444459928.571429","167720.728","Census Tract 102.01; San Francisco County; California","235","1193","348","874","Census Tract 102.01; San Francisco County; California","53","67","403","1717"
328,"06","075","011101","06075011101","111.01",Census Tract 111.01,G5020,S,121412,0,"+37.7916822","-122.4192656",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"338","116897.0","19673.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2477.0","1083.0","76.0","1082.0","152.0","0.4372224465078720","0.0306822769479208","0.436818732337505","0.0613645538958417","0.5627775534921280","93056.0","985200.0","1448.0","159.0","1289.0","0.1098066298342540","0.0466853961836906","53057.277060558200","585601428.571429","236415.595","Census Tract 111.01; San Francisco County; California","102","847","479","1049","Census Tract 111.01; San Francisco County; California","342","297","264","1136"
329,"06","001","401700","06001401700","4017",Census Tract 4017,G5020,S,5751456,5771096,"+37.8211635","-122.3187951",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"114","145833.0","23719.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","3626.0","1366.0","596.0","566.0","727.0","0.3767236624379480","0.1643684500827360","0.1560948703805850","0.200496414782129","0.6232763375620520","148387.0","757500.0","1574.0","713.0","861.0","0.4529860228716650","2.397820282461380","1512.206743150030","311661156.54","85951.781","Census Tract 4017; Alameda County; California","510","974","1468","674","Census Tract 4017; Alameda County; California","282","416","542","1830"
330,"06","075","020402","06075020402","204.02",Census Tract 204.02,G5020,S,590505,0,"+37.7528393","-122.4444126",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"227","152138.0","33034.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","4061.0","2277.0","86.0","748.0","715.0","0.5606993351391280","0.0211770499876877","0.1841910859394240","0.1760650086185670","0.4393006648608720","152097.0","1215200.0","2442.0","816.0","1626.0","0.3341523341523340","0.234009861456012","17353.96950680800","559844500.0","137858.779","Census Tract 204.02; San Francisco County; California","202","1018","1200","1641","Census Tract 204.02; San Francisco County; California","29","305","473","2863"
331,"06","075","980900","06075980900","9809",Census Tract 9809,G5020,S,3602295,258160,"+37.7462860","-122.3894769",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"390",,,"38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","439.0","80.0","60.0","241.0","23.0","0.1822323462414580","0.1366742596810930","0.5489749430523920","0.0523917995444191","0.8177676537585420",,,"238.0","23.0","215.0","0.0966386554621848","1.4421016840369600","304.4168139177820","574925942.857143","1309626.294","Census Tract 9809; San Francisco County; California","47","118","140","134","Census Tract 9809; San Francisco County; California","73","17","57","202"
332,"06","001","983200","06001983200","9832",Census Tract 9832,G5020,S,494542,154630,"+37.7959455","-122.2772680",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"110","176103.0","11908.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","1220.0","410.0","339.0","231.0","90.0","0.3360655737704920","0.2778688524590160","0.1893442622950820","0.0737704918032786","0.6639344262295080","196688.0","898900.0","668.0","352.0","316.0","0.5269461077844310","0.2520726656421370","4839.874235836470","284210700.0","232959.59","Census Tract 9832; Alameda County; California","38","511","311","360","Census Tract 9832; Alameda County; California","14","33","179","897"
333,"06","001","405902","06001405902","4059.02",Census Tract 4059.02,G5020,S,487280,0,"+37.7909447","-122.2409530",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"162","69097.0","13382.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2969.0","338.0","270.0","1151.0","925.0","0.1138430447962280","0.0909397103401818","0.3876726170427750","0.3115527113506230","0.8861569552037720","78438.0","801800.0","937.0","347.0","590.0","0.3703308431163290","0.1875423113507540","15831.09421343960","196275500.0","66108.286","Census Tract 4059.02; Alameda County; California","618","892","623","836","Census Tract 4059.02; Alameda County; California","647","450","427","646"
334,"06","001","410500","06001410500","4105",Census Tract 4105,G5020,S,716693,0,"+37.8100772","-122.2889321",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"115","46031.0","11540.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2750.0","362.0","1680.0","251.0","120.0","0.1316363636363640","0.610909090909091","0.0912727272727272","0.0436363636363636","0.8683636363636360","58991.0","1482100.0","1077.0","77.0","1000.0","0.0714948932219127","0.2765619573605550","9943.522334906020","198825128.27","72300.047","Census Tract 4105; Alameda County; California","727","709","588","726","Census Tract 4105; Alameda County; California","295","442","646","432"
335,"06","001","981900","06001981900","9819",Census Tract 9819,G5020,S,3824795,1387910,"+37.7998452","-122.3173831",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"116",,,"1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","33.0","5.0","24.0","0.0","0.0","0.1515151515151520","0.7272727272727270","0.0","0.0","0.8484848484848490",,,"29.0","0.0","29.0","0.0","1.82173801330563","18.11456958079280","144605600.0","4381987.879","Census Tract 9819; Alameda County; California","0","0","24","9","Census Tract 9819; Alameda County; California","0","5","0","28"
336,"06","001","403701","06001403701","4037.01",Census Tract 4037.01,G5020,S,173946,0,"+37.8112134","-122.2586656",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"134","84063.0","16264.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2602.0","1183.0","451.0","518.0","235.0","0.4546502690238280","0.1733282090699460","0.1990776325903150","0.090315142198309","0.5453497309761720","94366.0","686000.0","1636.0","234.0","1402.0","0.1430317848410760","0.0654067253888458","39781.84176827370","250078100.0","96109.954","Census Tract 4037.01; Alameda County; California","265","806","525","1006","Census Tract 4037.01; Alameda County; California","58","134","547","1502"
337,"06","001","404102","06001404102","4041.02",Census Tract 4041.02,G5020,S,230172,0,"+37.8260219","-122.2510667",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"135","98472.0","20083.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2546.0","1437.0","107.0","291.0","427.0","0.5644147682639430","0.0420267085624509","0.1142969363707780","0.1677140612725840","0.4355852317360570","110920.0","644100.0","1567.0","336.0","1231.0","0.2144224633056800","0.0835543357524205","30471.189520841100","262734200.0","103194.894","Census Tract 4041.02; Alameda County; California","265","486","643","1152","Census Tract 4041.02; Alameda County; California","48","167","391","1665"
338,"06","001","406900","06001406900","4069",Census Tract 4069,G5020,S,873127,0,"+37.7932754","-122.1903789",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"163","137943.0","18046.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","4142.0","1599.0","531.0","744.0","623.0","0.3860453887011110","0.1281989377112510","0.1796233703524870","0.1504104297440850","0.6139546112988890","166579.0","1097700.0","1620.0","1072.0","548.0","0.6617283950617280","0.3317803658271680","12484.162496094400","276930600.0","66859.15","Census Tract 4069; Alameda County; California","767","754","924","1697","Census Tract 4069; Alameda County; California","127","166","675","2101"
339,"06","001","422100","06001422100","4221",Census Tract 4221,G5020,S,551942,0,"+37.8733067","-122.2965336",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"18","124583.0","37438.0","1013",Berkeley,Alameda County,Berkeley,"606000",City,City of Berkeley,"2409837",Berkeley,"2024.0","3027.0","1517.0","340.0","376.0","556.0","0.5011562603237530","0.1123224314502810","0.1242153947803110","0.1836802114304590","0.498843739676247","139250.0","1022500.0","1370.0","770.0","600.0","0.5620437956204380","0.2132221245075570","14196.462993654800","337158050.21","111383.565","Census Tract 4221; Alameda County; California","525","552","735","1215","Census Tract 4221; Alameda County; California","153","254","377","1583"
340,"06","001","422200","06001422200","4222",Census Tract 4222,G5020,S,675011,0,"+37.8728828","-122.2878171",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"19","105750.0","29978.0","1013",Berkeley,Alameda County,Berkeley,"606000",City,City of Berkeley,"2409837",Berkeley,"2024.0","3313.0","1982.0","92.0","458.0","336.0","0.5982493208572290","0.0277693932991246","0.1382432840325990","0.1014186537881070","0.4017506791427710","99379.0","1235200.0","1512.0","684.0","828.0","0.4523809523809520","0.2602393072269870","12730.59029899090","361520569.62","109121.814","Census Tract 4222; Alameda County; California","710","685","909","1009","Census Tract 4222; Alameda County; California","174","127","367","1767"
